,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2019,2018-12-01,AWAY,MIL,134,NYK,136,LOSS,46,94,0.489,18,42,0.429,24,31,0.774,10,41,51,28,11,4,16,25,51,96,0.531,20,34,0.588,14,21,0.667,6,35,41,30,5,2,16,23
1,2019,2018-12-01,HOME,NYK,136,MIL,134,WIN,51,96,0.531,20,34,0.588,14,21,0.667,6,35,41,30,5,2,16,23,46,94,0.489,18,42,0.429,24,31,0.774,10,41,51,28,11,4,16,25
2,2019,2018-12-01,AWAY,GSW,102,DET,111,LOSS,39,85,0.459,6,26,0.231,18,21,0.857,8,36,44,23,6,5,14,22,43,98,0.439,12,35,0.343,13,20,0.65,14,33,47,22,8,2,11,21
3,2019,2018-12-01,HOME,DET,111,GSW,102,WIN,43,98,0.439,12,35,0.343,13,20,0.65,14,33,47,22,8,2,11,21,39,85,0.459,6,26,0.231,18,21,0.857,8,36,44,23,6,5,14,22
4,2019,2018-12-01,AWAY,BRK,88,WAS,102,LOSS,30,81,0.37,8,33,0.242,20,25,0.8,11,31,42,19,8,2,17,17,41,79,0.519,8,26,0.308,12,18,0.667,2,36,38,19,8,3,13,21
5,2019,2018-12-01,HOME,WAS,102,BRK,88,WIN,41,79,0.519,8,26,0.308,12,18,0.667,2,36,38,19,8,3,13,21,30,81,0.37,8,33,0.242,20,25,0.8,11,31,42,19,8,2,17,17
6,2019,2018-12-01,AWAY,TOR,106,CLE,95,WIN,39,80,0.488,7,26,0.269,21,25,0.84,6,36,42,15,5,5,10,19,34,88,0.386,5,22,0.227,22,25,0.88,11,33,44,14,6,0,11,23
7,2019,2018-12-01,HOME,CLE,95,TOR,106,LOSS,34,88,0.386,5,22,0.227,22,25,0.88,11,33,44,14,6,0,11,23,39,80,0.488,7,26,0.269,21,25,0.84,6,36,42,15,5,5,10,19
8,2019,2018-12-01,AWAY,CHI,105,HOU,121,LOSS,39,88,0.443,8,32,0.25,19,24,0.792,7,34,41,15,11,6,13,22,42,84,0.5,16,41,0.39,21,30,0.7,6,41,47,23,8,7,14,21
9,2019,2018-12-01,HOME,HOU,121,CHI,105,WIN,42,84,0.5,16,41,0.39,21,30,0.7,6,41,47,23,8,7,14,21,39,88,0.443,8,32,0.25,19,24,0.792,7,34,41,15,11,6,13,22
10,2019,2018-12-01,AWAY,BOS,118,MIN,109,WIN,40,85,0.471,17,44,0.386,21,21,1.0,7,33,40,30,9,3,14,25,37,82,0.451,9,28,0.321,26,32,0.813,9,30,39,19,6,2,16,18
11,2019,2018-12-01,HOME,MIN,109,BOS,118,LOSS,37,82,0.451,9,28,0.321,26,32,0.813,9,30,39,19,6,2,16,18,40,85,0.471,17,44,0.386,21,21,1.0,7,33,40,30,9,3,14,25
12,2019,2018-12-01,AWAY,IND,110,SAC,111,LOSS,43,82,0.524,10,24,0.417,14,18,0.778,6,36,42,32,11,5,25,26,41,91,0.451,13,29,0.448,16,24,0.667,14,32,46,25,10,3,20,16
13,2019,2018-12-01,HOME,SAC,111,IND,110,WIN,41,91,0.451,13,29,0.448,16,24,0.667,14,32,46,25,10,3,20,16,43,82,0.524,10,24,0.417,14,18,0.778,6,36,42,32,11,5,25,26
14,2019,2018-12-02,AWAY,PHO,96,LAL,120,LOSS,37,93,0.398,13,33,0.394,9,11,0.818,7,33,40,24,12,8,15,22,46,92,0.5,11,27,0.407,17,23,0.739,11,45,56,26,9,4,19,15
15,2019,2018-12-02,HOME,LAL,120,PHO,96,WIN,46,92,0.5,11,27,0.407,17,23,0.739,11,45,56,26,9,4,19,15,37,93,0.398,13,33,0.394,9,11,0.818,7,33,40,24,12,8,15,22
16,2019,2018-12-02,AWAY,NOP,119,CHO,109,WIN,44,86,0.512,11,32,0.344,20,24,0.833,9,41,50,30,6,5,17,25,39,91,0.429,10,36,0.278,21,28,0.75,11,30,41,25,9,6,11,19
17,2019,2018-12-02,HOME,CHO,109,NOP,119,LOSS,39,91,0.429,10,36,0.278,21,28,0.75,11,30,41,25,9,6,11,19,44,86,0.512,11,32,0.344,20,24,0.833,9,41,50,30,6,5,17,25
18,2019,2018-12-02,AWAY,UTA,100,MIA,102,LOSS,39,89,0.438,11,33,0.333,11,15,0.733,10,40,50,21,8,6,13,18,36,91,0.396,13,31,0.419,17,24,0.708,14,36,50,20,8,8,13,16
19,2019,2018-12-02,HOME,MIA,102,UTA,100,WIN,36,91,0.396,13,31,0.419,17,24,0.708,14,36,50,20,8,8,13,16,39,89,0.438,11,33,0.333,11,15,0.733,10,40,50,21,8,6,13,18
20,2019,2018-12-02,AWAY,MEM,95,PHI,103,LOSS,33,79,0.418,11,28,0.393,18,23,0.783,3,32,35,19,7,7,14,24,36,74,0.486,8,22,0.364,23,30,0.767,3,41,44,22,5,2,16,20
21,2019,2018-12-02,HOME,PHI,103,MEM,95,WIN,36,74,0.486,8,22,0.364,23,30,0.767,3,41,44,22,5,2,16,20,33,79,0.418,11,28,0.393,18,23,0.783,3,32,35,19,7,7,14,24
22,2019,2018-12-02,AWAY,LAC,110,DAL,114,LOSS,42,95,0.442,9,24,0.375,17,22,0.773,8,36,44,23,9,5,10,22,42,95,0.442,8,23,0.348,22,26,0.846,17,47,64,20,6,5,16,21
23,2019,2018-12-02,HOME,DAL,114,LAC,110,WIN,42,95,0.442,8,23,0.348,22,26,0.846,17,47,64,20,6,5,16,21,42,95,0.442,9,24,0.375,17,22,0.773,8,36,44,23,9,5,10,22
24,2019,2018-12-02,AWAY,POR,118,SAS,131,LOSS,45,86,0.523,12,29,0.414,16,16,1.0,9,26,35,25,6,5,17,21,50,83,0.602,11,15,0.733,20,22,0.909,5,29,34,29,5,4,12,15
25,2019,2018-12-02,HOME,SAS,131,POR,118,WIN,50,83,0.602,11,15,0.733,20,22,0.909,5,29,34,29,5,4,12,15,45,86,0.523,12,29,0.414,16,16,1.0,9,26,35,25,6,5,17,21
26,2019,2018-12-03,AWAY,OKC,110,DET,83,WIN,43,85,0.506,7,25,0.28,17,20,0.85,6,46,52,23,10,8,17,24,31,94,0.33,6,32,0.188,15,19,0.789,9,32,41,16,10,3,15,18
27,2019,2018-12-03,HOME,DET,83,OKC,110,LOSS,31,94,0.33,6,32,0.188,15,19,0.789,9,32,41,16,10,3,15,18,43,85,0.506,7,25,0.28,17,20,0.85,6,46,52,23,10,8,17,24
